ISIN,Ticker,Unternehmensname,Sektor,Earnings Growth 0-100,Sales Growth 0-100,EPS Growth 0-100,Final Growth 0-100,Final Growth 0-100_Var2,Momentum12M 0-100,Momentum6M 0-100,Final Momentum 0-100,Final Momentum 0-100_Var2,Variability 0-100,Profitability 0-100,Leverage 0-100,Final Quality 0-100,Final Quality 0-100_Var2,EarningsYield 0-100,Valuation 0-100,Final Value 0-100,Final Value 0-100_Var2,Final Min_Vol 0-100
US9621661043,WY,Weyerhaeuser Company,Real Estate,36.70718360040665,14.053843635596172,16.94087014725834,29.549855195047627,23.6925849238528,19.788732114263592,34.29423812693417,27.122002044931392,27.04148512059888,79.22515850415617,51.359517789420686,83.01673271301459,67.08490687645012,66.24023169900303,17.865560930944806,20.72485400025525,17.133387407086165,19.29520746560003,81.80803871834532
US6293775085,NRG,"NRG Energy, Inc.",Utilities,28.255532674974017,94.6638340347857,7.121024121225743,57.751788116209504,50.59195150814904,90.88743067372772,56.91116336173724,73.71070211164157,73.89929701773248,58.403473250245575,44.94275065677043,70.67405754074125,49.89339732888176,54.74075802613192,33.88608146061429,24.07328076812218,27.12595102295085,28.97968111436824,43.6253987623725
US4595061015,IFF,International Flavors & Fragrances Inc.,Basic Materials,8.209792354771544,33.189308891549736,5.462240616659212,20.31208040697906,17.652088621860354,38.71909794356683,14.77826280031082,26.615789977766923,26.748680371938825,81.16990284031645,26.45399584456116,79.96851474196231,47.4957616426609,53.51160231785027,0.0,27.76301303335601,11.477109379043046,13.881506516678009,75.99498139813393
SE0015961909,HEXA-B.ST,Hexagon AB (publ),Technology,42.482599767486704,19.635646109786784,7.504336675229125,31.983139851520487,26.34816568595522,30.989576996818048,58.85491136377824,45.07691862024977,44.922244180298144,96.11901656972644,47.09107279295091,87.59195562660716,71.78048167438597,69.47327944555886,26.51035083667972,6.624905581592845,14.422921870770807,16.56762820913628,74.86048902221647
US29084Q1004,EME,"EMCOR Group, Inc.",Industrials,62.99100401092051,79.19577629763197,5.947376089638526,67.82969848778939,58.0641873413487,57.76248026409909,48.25150905683007,52.95420131782935,53.006994660464585,69.11254573361512,45.2690866705191,91.80278326306194,61.69453370886272,62.863375584428816,30.586255077590778,17.205494526219987,21.92076323311741,23.895874801905386,48.15177104909306
AT0000652011,EBS.VI,Erste Group Bank AG,Financial Services,41.6586028174581,14.31998876754279,5.44771473422923,28.61247919879192,23.480979580846203,78.19540285694573,55.04016160077013,66.48925249632079,66.61778222885793,95.16647963257827,42.96917019740445,74.68779155227723,63.64863322015904,63.948152894916106,61.483333520355785,16.852978930328486,37.72337547191496,39.16815622534214,84.11654674486527
NL0015000IY2,UMG.AS,Universal Music Group N.V.,Communication Services,36.711914492107006,44.99007478995628,8.15404216516707,40.45159848250706,34.31160414585873,24.84197404549612,49.52498306416784,37.32048859555162,37.18347855483198,82.65909981298638,57.74403443492325,84.13317705658126,73.70747865931287,70.57008643485354,24.89885517551931,10.331079263662163,15.477175284237966,17.614967219590735,59.96475413294044
FR0000124141,VIE.PA,Veolia Environnement SA,Industrials,43.78857423833831,48.6046576763624,6.5057334390800765,45.04503993295765,38.2584394536963,26.1387269124806,23.31957710351992,24.713503517582087,24.729152008000256,86.74207216639267,35.10055897672431,76.39923862032725,55.00494966643329,58.335607185042136,40.32691533330023,50.2392144289443,43.785895433084185,45.28306488112226,91.514640336672
JP3119600009,2802.T,"Ajinomoto Co., Inc.",Consumer Defensive,45.42647958530328,38.64512507997594,12.141370533087432,43.20566664702508,36.05691597272917,36.98862659236553,46.34641250100294,41.71946259088189,41.66751954668423,89.50651951443514,42.98772966228967,86.48806010195833,65.72675029063132,65.4925097352432,23.38595964620719,18.028709446866,18.61558183274688,20.707334546536597,73.63914550253185
US2971781057,ESS,"Essex Property Trust, Inc.",Real Estate,35.865381436983824,14.95496312045353,5.901890780109893,26.156711623928768,21.50851597899692,45.396074502349634,26.78975318878752,35.98963418307339,36.092913845568575,98.17012398283356,48.509455687851705,75.62388658375349,69.39281833742031,67.70323048557262,23.175678633572304,15.46707763841785,17.201977023966926,19.32137813599508,85.26252125444228
GB00BH4HKS39,VOD.L,Vodafone Group Public Limited Company,Communication Services,47.03673048345905,9.313414001796762,12.575954409257571,31.258629566701345,25.05524867595384,27.80863107638521,27.02960296248037,27.414792802983857,27.419117019432797,91.536614536578,40.19832338366277,50.71942263783023,51.616874293292014,55.663170985433446,6.024129110813694,87.07863507321207,44.80714305866662,46.55138209201288,77.80488534196793
FI4000552500,SAMPO.HE,Sampo Oyj,Financial Services,27.9084030742313,12.617971454656049,6.712251468870653,21.43169073344995,17.55300010532907,23.41023019113961,30.58657591829983,27.03823739661673,26.99840305471972,93.397125818034,49.06656871320354,90.52893661433276,73.32527531972882,70.51479996469345,37.778998093844514,19.916355837480708,27.02220979361295,28.84767696566261,97.00063244481268
US8807701029,TER,"Teradyne, Inc.",Technology,8.533588227737757,0.0,17.735630637374726,9.64882786769749,6.960561418570048,34.917903122989266,15.22192941369998,24.960588181243025,25.06991626834462,72.88646382854263,70.04735374558967,93.0377480467767,82.69534164193432,76.50472984162467,23.77616128934592,11.628495151867993,15.557309697585907,17.702328220606955,31.501658080955288
US2166485019,COO,"The Cooper Companies, Inc.",Healthcare,0.0,21.79817559862772,7.516258690499365,11.86616621226881,10.222521977550963,28.212874188343555,22.527832658195585,25.33879698819517,25.37035342326957,74.75664903708332,57.69530734638185,87.30867351884304,71.82147489389166,69.36398431217252,22.131289251884255,17.275337076097824,17.58282730079967,19.70331316399104,77.17844002984185
JP3762600009,8604.T,"Nomura Holdings, Inc.",Financial Services,39.7266389890912,13.68074955634151,2.3346504295088444,26.4228951934286,21.829885504074856,44.51150580739358,59.14214280762366,51.90803580686997,51.826824307508616,98.72728941181492,37.74711135178691,47.10001645073363,51.145774163545845,55.33038214153059,59.922801039775486,34.750336697573985,46.03263201280194,47.33656886867473,39.54734570866594
US4878361082,K,Kellanova,Consumer Defensive,32.72828266840844,11.584035350301102,5.064340717417429,22.86497760834965,18.737795350967303,65.18301372999832,35.55468139911991,50.20438710448967,50.36884756455912,93.4585194000172,50.53961368791365,75.68722726601742,69.20817467266424,67.55624351046548,24.81116678427291,15.189155754077706,17.90640167474957,20.000161269175308,78.87218513636857
NL0000009165,HEIA.AS,Heineken N.V.,Consumer Defensive,51.696580954697936,36.48772728053455,6.638737186931426,43.68772834535217,36.60147073147928,11.22259383159075,12.407507426297732,11.821627827848042,11.815050628944242,86.09663092035771,42.03797853832361,78.61888943687696,60.90981632385514,62.19786935847047,32.1151555986093,30.508456945131933,29.487822733218223,31.311806271870616,88.33734774398638
CA92938W2022,WSP.TO,WSP Global Inc.,Industrials,45.08595310395992,57.0466315427139,7.823652908516551,49.79752759129655,42.41776444037284,37.12494163238176,43.79240606329684,40.49568349980213,40.45867384783929,84.69613930739294,39.687145674086,85.88018252528288,61.14853285988651,62.48765329521196,20.948518574115703,15.223894378936343,15.926059228794587,18.086206476526023,90.30992402503924
US98980L1017,ZM,Zoom Communications Inc.,Technology,24.35854810634619,36.13493169642983,4.1940184434368994,29.227373189878204,25.03619560979779,42.80171729397715,61.59887213792198,52.30463365406827,52.20029471594957,77.65044031749377,52.61148344711981,94.63857793486414,71.59162023058995,69.37799628664939,31.083811107726007,16.242396984787895,21.6875564567026,23.66310404625695,61.33655740600589
SE0000242455,SWED-A.ST,Swedbank AB (publ),Financial Services,41.39815557582849,14.38728175582846,3.6454896724442647,27.96245516218662,23.043272867151632,35.929128187452555,43.74573964585532,39.880822235047184,39.837433916653936,96.2212434896585,51.5887253512057,49.18034759635172,61.63306283497998,62.14476044710541,71.72494219548624,40.52793158489103,55.08050731982029,56.12643689018863,85.08594747494988
DE000DTR0CK8,DTG.DE,Daimler Truck Holding AG,Industrials,57.13242542316955,48.45310706313946,10.42319283880964,52.79303395831534,44.31885156228553,39.439122067005385,58.42947425005272,49.039709493261846,48.934298158529046,81.08137997921405,40.38048153266065,77.87274824032419,57.47441220920092,59.92877282121489,65.10735042379297,28.39340538640839,45.47638613993168,46.75037790510068,56.72292225400864
JP3942400007,4503.T,Astellas Pharma Inc.,Healthcare,28.827898492111643,27.72084695938893,100.0,57.0086885313249,42.61949818060023,22.71366683060294,15.59040745409292,19.112497471293484,19.15203714234793,89.86650951146959,40.57529221382603,88.98397310207075,64.88654881305386,65.0002667602981,9.779825354438945,27.88556210924764,16.598356833922438,18.832693731843293,79.94228887774057
US65473P1057,NI,NiSource Inc.,Utilities,47.77166631695528,17.25603246811136,6.163295805641727,33.15201301209032,27.243738675155,61.55744992362905,47.82946477605695,54.61725627554752,54.693457349843,94.93530499033685,39.80652200126774,72.61984841227296,60.38317515376745,61.79204935128632,31.08709232037316,20.990742526511248,24.10794456600012,26.0389174234422,96.84285375061306
US5797802064,MKC,"McCormick & Company, Incorporated",Consumer Defensive,40.40157965335767,16.842579918147475,6.347144160379805,29.3712872362664,24.167092660678023,36.74461471635219,29.608741057149963,33.137068196543616,33.17667788675108,96.77790057636074,45.99616876881208,79.61923294855181,68.34771651585619,67.09736776563417,27.43051598409183,15.989599338522234,19.669042446364976,21.710057661307037,84.62517655685748
US90384S3031,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,99.21500055375674,100.0,7.584160509654657,95.42989699889208,81.20283232343363,7.533384460294116,51.36657968030944,29.69329064979561,29.449982070301772,45.96160468653069,66.25896486285554,81.32751926817357,65.45931846400379,64.95176342010383,39.51656808768504,18.395127265460363,27.14612851047597,28.955847676572706,54.12646780388475
CA7392391016,POW.TO,Power Corporation of Canada,Financial Services,39.73348284267856,6.591274001386916,5.228636142496134,24.197398298173702,19.575629966125412,39.69980726958577,42.80494136704648,41.26961024562188,41.25237431831613,96.31231704726164,36.80077533539468,84.5100568771161,62.80873062099072,63.60598114879177,54.7721207070628,34.851641115123485,43.41993436989709,44.81188091109314,94.45344277585608
US1720621010,CINF,Cincinnati Financial Corporation,Financial Services,35.26931098417474,17.62133632972747,8.142949602883355,27.716192174032667,22.78484884613756,43.103667704072976,33.68724004220228,38.34318532126007,38.395453873137626,86.54028142141496,44.93692463370614,93.71135735057544,68.68347425328986,67.53137200985067,65.52471028772217,29.127038266213034,46.065969068163135,47.3258742769676,83.63171046354758
US72352L1061,PINS,"Pinterest, Inc.",Communication Services,36.335919434815736,51.05501628607437,10.412585874002213,43.61774659347566,37.03889146315649,18.365317194145412,35.5986945222943,27.07766460580937,26.982005858219857,55.14214197481186,51.47902539082636,93.2841281243919,61.75405645792584,62.84608022021412,44.64055706296524,11.530420108979108,26.299907900687742,28.085488585972172,28.96751249883994
US4523271090,ILMN,"Illumina, Inc.",Healthcare,0.0,23.492000552348767,9.08664404817818,13.089450119115156,11.214129030575144,24.10620147572767,33.50397918796138,28.857255361888207,28.805090331844525,61.32839529476736,12.902584474891777,86.17685622223703,31.75971579009761,43.327605116696986,0.0,18.01231032860983,6.51034042158319,9.006155164304914,43.9859794199313
NL0015001FS8,FER.MC,Ferrovial SE,Industrials,45.376545274564286,21.129477135777183,6.845812171811037,33.873220200751994,27.9715713984988,42.208021081514005,45.01739948877157,43.628304536625016,43.61271028514278,92.18525187780284,37.59159314600466,72.36277040471688,57.5446411888655,59.93280214363226,15.2312309826487,13.048439640218366,11.860546547164937,14.139835311433531,90.11374315109283
IE00BKVD2N49,STX,Seagate Technology Holdings plc,Technology,0.0,0.0,15.60148520488024,4.764660476261404,3.120297040976048,30.749502815981185,30.280869618567092,30.51258493582537,30.51518621727414,51.18761638300887,65.41366744462503,42.78596712566472,53.06924942490359,56.20022959948091,47.61774527028181,11.04304926035601,27.591667450456036,29.330397265318908,61.78518862360595
US74834L1008,DGX,Quest Diagnostics Incorporated,Healthcare,22.12047154423623,10.1533443802443,6.363744073427685,17.372496545502745,14.18227518447775,50.02385105072457,37.35061458841673,43.6168864269393,43.68723281957065,86.46884696037144,52.36121630458711,80.40053270318504,69.65769668787121,67.89795306818267,35.13145781494813,22.03948924974597,26.73418504510584,28.585473532347045,86.49959776083975
CA89156V1067,TOU.TO,Tourmaline Oil Corp.,Energy,69.70125522701031,41.460406929261744,8.356973321014822,55.325559597292674,46.13605952671179,36.03809118679023,44.62368372649969,40.37854422258376,40.33088745664496,60.4044616895912,62.86690109711429,92.2843754095565,72.17776368675631,69.60565982334407,50.13317852090516,24.968305205577582,35.98601318662001,37.55074186324137,75.9538732529958
US30212P3038,EXPE,"Expedia Group, Inc.",Consumer Cyclical,83.51050127702051,50.40198413129758,11.309428553511411,67.00209805174089,55.82687987402952,44.297796413636505,58.263760036628085,51.35830026643722,51.280778225132295,57.49450105053345,21.3064929891108,71.7731852764703,31.684289958555084,42.97016807630634,41.97864971162732,17.963685005792588,28.19992680870942,29.971167358709955,40.67391647210151
US78410G1040,SBAC,SBA Communications Corporation,Real Estate,54.16253145784604,19.960959280793592,4.48331093535496,36.99625310048232,30.54605848252685,23.06306832029265,18.714872997907413,20.864834767980508,20.888970659100032,92.31005461270996,38.72706844965869,71.42620560088704,58.13568346304228,60.2975992782286,26.076717447371152,10.716207539799914,16.282624655350343,18.39646249358553,72.89990822601483
IE00BLS09M33,PNR,Pentair plc,Industrials,51.08072667720528,32.93869933013912,7.221728529160787,42.00208960766796,35.05211610876992,51.25232786442923,51.77800534074978,51.51808452448394,51.5151666025895,87.89435085700637,51.83819478657459,84.73972974508118,71.33394892638842,69.07761754380918,29.48301307107357,14.065715959995728,19.750761452880543,21.77436451553465,77.60254237845791
US74624M1027,PSTG,"Pure Storage, Inc.",Technology,72.49442305774804,49.63219800108148,13.838571714068872,61.97286585565684,51.618362766345584,47.11037229335054,68.74405001743169,58.04729501808589,57.92721115539111,71.06709959247564,25.77695799111228,86.25579228290758,45.401958030850615,52.21920196440195,13.336523960408234,9.907284725456602,9.280441471451724,11.621904342932416,10.468028705946251
US1651677353,EXE,Expand Energy Corporation,Energy,100.0,42.20157444219576,19.46619257142608,74.07097789398179,60.77386829116352,45.31904129310604,75.69789671866502,60.67709545721177,60.50846900588553,39.15388967105156,29.356591247458923,87.61889781818529,36.626832383868056,46.37149249603867,20.017573177800045,15.209204433745931,15.437025101678524,17.61338880577299,78.4053874765917
US8330341012,SNA,Snap-on Incorporated,Industrials,55.18628352065869,28.9609474627192,6.698901210115194,42.13217883770435,34.99867263537419,49.71138285463498,62.63984763079377,56.24737835247478,56.17561524271437,88.23356945352289,56.97591630971052,88.18479567453511,76.65547228475381,72.59254943686976,38.39720101183065,17.380116384331004,26.050090271455478,27.888658698080828,82.74184189864765
CH0030170408,GEBN.SW,Geberit AG,Industrials,36.76418775268077,15.184798891247048,5.819500622744921,26.67824263049299,21.943494782120112,27.459638042262057,26.03511251874425,26.739468047643665,26.74737528050315,89.80411358624563,69.96692953071579,85.24526291533164,86.23660468967252,78.74580889075222,26.11306779213029,12.435589813793044,17.17723883553972,19.27432880296167,89.02599548137962
IT0004176001,PRY.MI,Prysmian S.p.A.,Industrials,48.73508016068818,61.26804855787286,7.2218535635064125,53.27705420869561,45.4456222001257,61.52917032152699,39.38072278442984,50.332005314467374,50.45494655297841,79.53063344299565,39.64832760382907,83.02598293562443,58.15716167966061,60.46331789656955,29.641158409087826,22.92556525620618,24.345555580323712,26.283361832647003,67.71669196539494
US8816242098,TEVA,Teva Pharmaceutical Industries Limited,Healthcare,31.27003761279006,15.329052922069298,6.5451815907954085,24.23826653034484,19.948672532102822,51.59259577747757,25.51575248236011,38.40942721680945,38.55417412991884,93.09637772697889,24.125877441561556,65.71118513581469,45.12109595677868,51.76482943647916,13.219045900951032,26.98390670132675,17.91808609900202,20.10147630113889,33.71849282767998
NO0010096985,EQNR.OL,Equinor ASA,Energy,83.35140247476593,63.86869145451437,3.1643957477772364,70.34841264079141,59.52091672126757,32.30379695220717,30.732622270809166,31.50948836091376,31.51820961150817,53.39708286098579,47.4995113826725,85.65734753490192,55.3103346755537,58.51336329030818,80.77574995865712,9.751037175109683,44.08523569154392,45.2633935668834,75.68358914826436
JP3397200001,7269.T,Suzuki Motor Corporation,Consumer Cyclical,47.831365308312975,63.55468756260864,5.308477952728638,53.24847063900771,45.61611673891437,37.71715958466753,45.45876685328456,41.63093520534555,41.58796321897604,80.7425119875695,41.30304374627091,87.70226644866614,61.55495743265682,62.76271648219437,60.2990901864456,39.03599924164023,48.410287080451226,49.66754471404292,43.56164656078043
US46982L1089,J,Jacobs Solutions Inc.,Industrials,46.01135824106112,0.0,8.361958739283523,25.373978623064215,20.07693504428115,37.258724539874834,45.24642380904133,41.29691216425896,41.25257417445808,87.81247673808956,42.58500564544141,84.447856707611,64.05181081832986,64.35758618414584,26.05428173594017,25.156192652905037,23.62639378033468,25.605237194422603,87.07022346392678
JP3201200007,7733.T,Olympus Corporation,Healthcare,84.09386802546437,29.296114711512512,10.924489933667983,57.907118549207794,47.54089108152435,34.70264534782658,19.907964016386067,27.223182608167875,27.305304682106325,78.43651709096879,51.8775509804121,85.1579429960016,67.94935901387083,66.83739051194866,28.639714637153794,16.795610599567226,20.70508870748957,22.71766261836051,66.17579358056136
JP3892100003,8309.T,"Sumitomo Mitsui Trust Group, Inc.",Financial Services,39.53698957281168,13.49313772275577,6.448682710642322,27.502878543932496,22.501787460355445,49.97967336927068,43.70087904830713,46.8054239804834,46.84027620878891,96.15689152957344,38.23086422056332,34.43981778334477,46.04864612425231,51.764609438511215,58.35026329715601,30.61817583591109,43.11438175289533,44.484219566533554,58.17926972593631
US4364401012,HOLX,"Hologic, Inc.",Healthcare,0.7798053010424807,0.0,6.6240843531296445,2.4097413426619787,1.6367389910429213,24.226571186355976,19.678233057502823,21.927155281409693,21.952402121929403,74.34106567373775,59.24482631904602,82.6599781285863,71.20859921268888,68.87267411010403,38.21999316453167,19.84906287850896,27.21604654764081,29.03452802152032,87.65718625288824
US3379321074,FE,FirstEnergy Corp.,Utilities,38.23740932234277,18.21414359051392,5.848108949958077,28.74771870534631,23.75024295513429,35.816827653693025,23.85188649375404,29.767942275013564,29.83435707372353,95.7668429742409,40.23259819309422,65.33393829354617,58.434571997881136,60.391494413493874,35.224607832889205,26.214432228240117,28.90898250620666,30.71952003056466,98.15571703875248
US29452E1010,EQH,"Equitable Holdings, Inc.",Financial Services,41.71637989427775,13.272728368451176,9.049857407125016,29.281411000858785,23.80561478651657,72.18809665661468,65.6728202505602,68.89429356441133,68.93045845358745,98.8191990453081,23.30472567626691,100.0,58.8370917540758,61.35716259946048,61.44562339613604,23.17171963437421,40.92248073856795,42.30867151525513,72.17162663128228
US6819191064,OMC,Omnicom Group Inc.,Communication Services,40.75659531456126,18.183417089428453,5.994798436145376,30.028467298181184,24.77496464882496,26.761298666860935,18.438855839830342,22.553881174506312,22.60007725334564,96.96393335031838,49.952426535174006,80.5363397427619,71.79991237534333,69.35128154085707,58.85394369537435,23.93219850069163,39.96924824399546,41.39307109803299,80.27071649847578
US8581191009,STLD,"Steel Dynamics, Inc.",Basic Materials,82.88004767687566,86.87308983556711,19.042299552078017,85.06403437288735,71.70971491539271,23.82517652568244,41.51541654102927,32.76849122683952,32.67029653335585,37.28078799257188,66.12466333854266,85.31395999726234,63.50231642073172,63.711018666729885,49.06488489822552,28.385211910333087,37.17390397138559,38.7250484042793,60.21370768323748
FI0009005987,UPM.HE,UPM-Kymmene Oyj,Basic Materials,23.29411033132555,13.825090670303211,13.047263832331335,21.60783751756873,17.457133167117775,23.34010573261485,27.130182784528323,25.25618215596977,25.235144258571587,88.02809185363608,42.4954993319325,86.8384582018458,64.91407177491536,64.96438717983672,33.001401883393264,31.98896374363825,30.7003864646158,32.49518281351576,82.64289956623675
NL0009434992,LYB,LyondellBasell Industries N.V.,Basic Materials,40.58922861139343,49.59949455887323,14.191436893411096,46.24225146985482,38.91377664678889,11.007797004267085,8.624549831374114,9.802944528589306,9.8161734178206,66.86527011962242,51.457163189936125,75.63948549603258,59.8795942443308,61.35477049888182,59.41038000584356,37.021910766720495,46.92465541891546,48.21614538628202,89.92531277123902
CA7063271034,PPL.TO,Pembina Pipeline Corporation,Energy,61.53370471232105,25.054748456904257,4.935367546590106,43.02667249899461,35.622454777008144,38.48994207402304,31.314521011340524,34.86240233339717,34.90223154268178,86.2060466329601,44.53225832154541,79.24944100250929,63.10195340791013,63.63000106964005,41.03635015155063,23.614549555484768,30.59091408818624,32.325449853517696,100.0
JP3205800000,4452.T,Kao Corporation,Consumer Defensive,26.1382398244732,23.462997210167416,6.936294008179296,25.383786830354172,21.227753615492105,34.05651952322349,27.35236685853032,30.667229890469116,30.70444319087691,90.98053517741802,43.0011705287974,89.17072422717906,67.24656170683996,66.53840011554797,27.75515568169549,21.12090988829488,22.45073309750529,24.438032784995187,82.73979424939259
US12008R1077,BLDR,"Builders FirstSource, Inc.",Industrials,84.9333009838354,100.0,9.879404785067742,89.04756491612551,75.94920135054771,15.336492250927778,27.98115144531268,21.729009614522543,21.65882184812023,32.02300617820087,62.00117173462171,80.77105049531043,56.7204836415189,59.19910003568867,43.74078379976636,25.536904258152333,32.96904063595939,34.63884402895934,36.16784543376304
US1423391002,CSL,Carlisle Companies Incorporated,Industrials,63.39085679600793,28.630992196236576,7.753168515938402,46.37850187830364,38.35937330008549,34.96478900913754,23.670722365022616,29.25506476760466,29.31775568708008,79.66312860003131,51.87343849019209,80.78040648424411,66.85161382706156,66.0476030161649,38.117858534847336,15.894540877995889,25.14887864726448,27.00619970642161,69.99927296364453
US2561631068,DOCU,"DocuSign, Inc.",Technology,69.15339606304148,60.83242745106063,7.464898374079058,63.286888081463786,53.487309080456654,86.10103952061667,100.0,93.12766988166511,93.05051976030832,66.03715738713333,21.135897545098164,82.47106292221984,38.57581378000231,47.69500384988737,31.82202907456628,11.113863091687156,19.4570660392154,21.46794608312672,36.05795036464379
US46187W1071,INVH,Invitation Homes Inc.,Real Estate,44.86008908273104,16.6783316600491,7.082637485888502,31.73507744268253,26.03189579428976,21.828002059982712,16.500849431007072,19.13485587425012,19.16442574549489,97.10801773712504,40.606234640613046,76.88068768201572,63.33483687121697,63.80029367509172,18.477767347306106,20.16742318570854,17.166122683884574,19.32259526650732,88.50319791905167
DK0060336014,NSIS-B.CO,Novonesis A/S,Basic Materials,43.57975801493493,30.03684469577791,0.0,34.80224388299715,29.44664108428514,31.26710141724566,19.53769023335059,25.33728840250752,25.402395825298125,92.01313975658208,58.90504146832045,90.17235830476773,80.276565573789,74.99889524949768,18.422809206264983,7.392242419724623,10.630330460685183,12.907525812994804,83.81354342742458
US45784P1012,PODD,Insulet Corporation,Healthcare,62.874021669385385,48.44419471411617,13.033028482591238,56.43381874791408,47.13389224991887,77.36203200352347,74.53462635877226,75.93263486437209,75.94832918114787,76.71628831160366,38.41984204450839,72.19407824647485,52.29570556050111,56.43751266177382,15.40935816293583,7.943773723535194,9.35249494617018,11.676565943235511,52.23186295819669
US0188021085,LNT,Alliant Energy Corporation,Utilities,40.856463790756095,16.97073628702711,5.7450807081482775,29.46929563181496,24.279896172742937,45.52898955064376,34.46775906107983,39.93697580948568,39.9983743058618,98.09347251038606,44.74392377613184,74.9582564943248,66.21859192590713,65.63489413924364,32.421313869007285,20.825121029755365,24.71373568438641,26.623217449381325,93.0711137020828
US89400J1079,TRU,TransUnion,Financial Services,17.32324275620464,26.29764282121111,10.290748213761535,23.28083653639087,19.506503873718607,46.90152248516669,35.4529131893428,41.1136690849686,41.17721783725474,81.89344065929218,45.10636131580527,74.85160876831438,60.35644468636322,61.73944301480427,20.24943459057449,14.021673450836502,14.952061204409535,17.1355540207055,61.05080769795235
JP3830800003,5108.T,Bridgestone Corporation,Consumer Cyclical,57.24982757854175,48.87290658925543,7.708352823652427,52.20647289431466,43.99076423184936,18.43615036372781,32.72378156026358,25.659273510380253,25.579965961995697,78.062917841462,42.48208735977614,87.17287792543577,61.26775681951675,62.54999262161252,57.12966468927394,39.643289771430105,47.080172824722375,48.38647723035202,71.86270384371424
ES0105066007,CLNX.MC,"Cellnex Telecom, S.A.",Real Estate,38.80830946853055,19.150597433591035,100.0,58.19581554834811,43.18356276084864,24.076091022229573,24.27728744970355,24.177806033788904,24.176689235966563,96.8310831013206,28.237521833703173,71.48664605641115,51.758206227541805,56.19819320628452,0.4331253310761129,21.649468208104285,8.587062841371502,11.0412967695902,75.44425205946267
US4932671088,KEY,KeyCorp,Financial Services,38.88508022943435,13.205617752158386,9.897720554512397,28.10664124282854,22.81582330353957,50.01074857474986,41.219447212335496,45.56629928245228,45.61509789354268,98.86057421938742,44.681908689673584,80.87056690019746,68.56229220582286,67.27373962473301,19.06585273746812,21.12809683977092,17.95966604959155,20.09697478861952,58.527162495605054
DE000A0D9PT0,MTX.DE,MTU Aero Engines AG,Industrials,33.82882664898434,30.936134470535304,7.378819356978796,32.614392623917915,27.381748319203616,62.84329397107412,57.783472213697706,60.28529711694881,60.31338309238591,88.95003454205064,36.94170617146426,90.26556795735516,62.19027577402439,63.27475371058358,14.707673611878814,15.815827027685808,12.999364596152423,15.261750319782312,82.17691315893757
US98980G1022,ZS,"Zscaler, Inc.",Technology,60.39704112381883,57.81693586376691,10.153046925987436,58.44097035888743,49.31620018023179,13.87494377695624,33.82677718772412,23.961608791266908,23.85086048234018,71.75738318194676,8.167737727153694,80.97712932172031,30.18285362853777,42.267496989493615,8.946961872190998,8.160789457061531,6.120224660516729,8.553875664626265,36.74891093215021
US49446R1095,KIM,Kimco Realty Corporation,Real Estate,30.569473285816784,17.907701612769955,5.085876014350862,24.57732145851508,20.408045162304862,39.79838494802759,30.645688985609564,35.17123233252311,35.22203696681858,93.25322476719948,55.75968487995024,76.81668592607853,73.56464978520539,70.39732011329463,20.70348843395213,22.278351521077376,19.39267970076764,21.490919977514757,86.72733759110717
US5261071071,LII,Lennox International Inc.,Industrials,66.26959651406275,70.13183403243313,7.485442642212189,65.94588577984189,56.0576607470408,45.633571948565,33.207543914015595,39.35158373913612,39.4205579312903,67.89626028422818,45.19227025470571,84.55154788049497,58.59818873704845,60.70808716853364,27.57831450439225,10.459475502674715,16.92858486135277,19.018895003533483,69.51750908273777
IL0006046119,LUMI.TA,Bank Leumi le-Israel B.M.,Financial Services,41.89996778859975,14.502660761321492,6.443535259422835,29.11651451406482,23.849758471853065,68.29128342627502,67.97282826665098,68.13028817079775,68.132055846463,99.05922058778869,47.079294320641445,90.06735464992465,73.75956489413745,70.82129096974906,6.110703011032685,29.061712622062057,15.299527022605014,17.586207816547372,81.3799371749523
GB00BPQY8M80,AV.L,Aviva plc,Financial Services,37.83153511344862,9.112564341185266,6.534145403827571,24.759787876889614,20.08446886261907,43.313276317236266,37.27474458886555,40.26049187039492,40.29401045305091,91.67246117885205,36.3709813906661,87.64883258667476,61.844665992100325,63.01581413671475,28.161836960437785,34.23984320998462,29.34356076691979,31.200840085211205,94.37277181819805
US0844231029,WRB,W. R. Berkley Corporation,Financial Services,47.38234523490392,25.78035442821757,6.653466731272888,36.851311219018775,30.59577321150317,31.91198665377493,32.426359944756975,32.17202847407423,32.16917329926595,92.75484517304298,43.127326117571286,90.44361912033506,68.46524145761008,67.36327913213015,45.61936560752358,26.30009432182273,34.32952759075189,35.95972996467315,85.44276929014758
US92343E1029,VRSN,"VeriSign, Inc.",Technology,34.83422630755945,26.19632929156864,5.63834968604389,30.50044395873116,25.53989217686001,33.3357411271359,51.48202896552823,42.50961116257534,42.40888504633206,86.36378618422252,64.55094577646618,72.53744524666071,76.2375868700228,72.00078074595389,26.682869463198976,8.630835256949531,15.533932231459376,17.656852360074254,90.12630710966016
