ISIN,Ticker,Unternehmensname,Sektor,Final Growth Score,Composite Momentum Score,Quality Score,Value Score,Min Volatility Score
CA5394811015,L.TO,Loblaw Companies Limited,Consumer Defensive,-0.0267463984259531,0.1765334988791738,-0.0714172948167364,-0.1067458068756218,1.234492106214091
IE0004906560,KRZ.IR,Kerry Group plc,Consumer Defensive,-0.2785301480068999,0.274178813743927,0.1470462000937508,-0.2540282422051466,0.8496193385970211
NO0010161896,DNB.OL,DNB Bank ASA,Financial Services,-0.550755252788742,0.2052657473972856,0.0790571625293726,0.627039648236636,0.846414624450501
US0718131099,BAX,Baxter International Inc.,Healthcare,-0.2341783945944725,-1.115776464649019,-0.4713511532023099,-0.0858156966314868,0.1073908807583148
US5184391044,EL,The Estée Lauder Companies Inc.,Consumer Defensive,-1.1052712787439225,-1.2728810629924314,0.0819439134737535,-0.8449651198641038,-1.714494824949644
US0995021062,BAH,Booz Allen Hamilton Holding Corporation,Industrials,0.2671765307898464,-1.1400399974871072,0.0282189462140867,-0.2137739560233236,-0.1474673304645553
US2681501092,DT,"Dynatrace, Inc.",Technology,0.1781778036664295,0.2659531408788562,0.0463356282047955,-0.7573610171421137,-0.0732936439252786
US3364331070,FSLR,"First Solar, Inc.",Technology,-0.1071405322296486,-1.0042600459776865,0.1302620674469431,0.3434657103376282,-2.571505995591814
IL0010824113,CHKP,Check Point Software Technologies Ltd.,Technology,-0.4435091985423646,0.5889421312930101,-0.3106655668502642,-0.5048416795139188,0.1891619017366133
JP3420600003,1928.T,"Sekisui House, Ltd.",Consumer Cyclical,0.0725173207494943,-0.3895321312675252,0.0521134440626492,0.8689050754502994,-0.2054142241669168
CA74935Q1072,RBA.TO,"RB Global, Inc.",Industrials,0.3767059797875498,0.4425245144252843,-0.0178464309921248,-0.6872172151017204,0.2943123518683008
HK0669013440,0669.HK,TECHTRONIC IND,Industrials,0.1384748623010415,0.0618493317634699,0.1217083676952199,-0.5036337032871857,-0.8074314906940335
US00971T1016,AKAM,"Akamai Technologies, Inc.",Technology,-0.4488912683520011,-0.6559314493690824,0.2500783237947235,-0.1936544710921948,-0.2885029231977034
CA76131D1033,QSR.TO,Restaurant Brands International Inc.,Consumer Cyclical,-0.1860664518615703,-0.8245696352516907,-0.041136617119429,-0.2477302417399983,0.7487323076620366
US6951561090,PKG,Packaging Corporation of America,Consumer Cyclical,0.0143660758544437,0.0136081320258866,0.2056999433903512,-0.2905593304177269,0.7454474878906499
US78467J1007,SSNC,"SS&C Technologies Holdings, Inc.",Technology,-0.4720404644860581,0.3285888921499376,0.0984466834113592,-0.2329864001505973,0.8223043515536319
US8962391004,TRMB,Trimble Inc.,Technology,-0.4443475962318876,0.8809923820980277,0.1896754048929279,-0.1445192049299671,-0.1090516319625618
NL0000226223,STMPA.PA,STMicroelectronics N.V.,Technology,1.85847036306111,-1.7133177716709616,0.2277695560151845,0.5422839525669384,-0.8888191882562274
US3724601055,GPC,Genuine Parts Company,Consumer Cyclical,0.8253697981045138,-1.2727814357571647,-0.1026237297588944,0.2594363861304413,-0.3967302774881704
JP3899600005,8802.T,"Mitsubishi Estate Co., Ltd.",Real Estate,-0.4382998861932471,-0.6592296032075038,-0.0784026830778751,0.3093723395653468,-0.5339132311565131
BE0003565737,KBC.BR,KBC Group NV,Financial Services,-0.4986008357945662,0.1859574025249507,0.1889065652529773,0.3796876820823075,0.7436284334780691
US5404241086,L,Loews Corporation,Financial Services,0.9120119577669826,-0.0480593435394393,-0.0418408224508246,0.5163937137238189,1.0545533227775643
US7496851038,RPM,RPM International Inc.,Basic Materials,-0.0995578857580539,0.0347659161317258,0.1222923848442162,-0.3371472098100969,0.6165414873796891
US26142V1052,DKNG,DraftKings Inc.,Consumer Cyclical,2.3951455861872244,0.1238804267937973,-1.7683775723606538,-1.2217322516871758,-1.501710831579194
CH0012549785,SOON.SW,Sonova Holding AG,Healthcare,-0.1316624199469582,0.1369957294924461,0.4849450363684704,-0.54771039862261,0.3375995464612354
US8666741041,SUI,"Sun Communities, Inc.",Real Estate,-0.449157561225151,-0.6128762776688336,-0.2028385855456824,-0.6809485596888044,0.4160096552710497
US0584981064,BALL,Ball Corporation,Consumer Cyclical,-0.2695402756197213,-0.9784434709649376,-0.1120649277653845,-0.285278516423823,0.4432861228340448
JP3783600004,9020.T,East Japan Railway Company,Industrials,0.1605818036626471,-0.5046619032792663,-0.6970456593159478,0.7857823418652647,0.4710314325597126
JP3249600002,6971.T,Kyocera Corporation,Industrials,0.0016348005615253,-1.10666544558962,0.1106157848503875,0.1594822640489721,-0.2806595327955077
SE0007100599,SHB-A.ST,Svenska Handelsbanken AB (publ),Financial Services,-0.5741520368508499,0.1076075152031009,-0.4525380447117283,1.308654073380501,0.420742150740527
JP3386450005,5020.T,"ENEOS Holdings, Inc.",Energy,1.0009312523356442,0.0717188738777897,-0.6065865030092176,2.0331175720954926,-0.8707089938613003
SG1T75931496,Z74.SI,Singapore Telecommunications Limited,Communication Services,-0.5469395630666201,0.5570619594156071,0.0488980083455767,-0.4903350436545273,0.925213054317594
US5253271028,LDOS,"Leidos Holdings, Inc.",Technology,-0.3001950855356575,-0.4838882827125355,-0.0973946364369235,0.1084255635170141,0.0181009564247316
CH1256740924,SGSN.SW,SGS SA,Industrials,-0.2238418382420407,-0.4567729300410786,0.3440822329993053,-0.487504985230594,0.6949374428392703
JE00BTDN8H13,APTV,Aptiv PLC,Consumer Cyclical,0.4425543740118815,-1.165908706831965,-0.0264268117399723,1.076051757940473,-0.9504805604287652
DE0005785604,FRE.DE,Fresenius SE & Co. KGaA,Healthcare,-1.0102853383672423,0.6439653952732487,-0.3725433007538792,0.3759854271846413,0.7864301517014166
US1252691001,CF,"CF Industries Holdings, Inc.",Basic Materials,0.8017841810720681,0.2276364745050935,0.0205098506942858,0.3007804843218064,-0.2296202371196924
JP3388200002,8267.T,"Aeon Co., Ltd.",Consumer Cyclical,-0.2431496346379899,-0.2285701295946534,-0.3719912316783038,-0.1070403311448541,0.6062944925738576
US67059N1081,NTNX,"Nutanix, Inc.",Technology,1.4905167336113936,-0.0188257059538712,-1.1093921073103297,-1.0351886554659897,-1.9866011271024815
JP3381000003,5401.T,Nippon Steel Corporation,Basic Materials,0.9000710095963905,-0.5829687238392315,-0.2283760006953792,2.2977082848072303,0.3353694858903723
SE0009922164,ESSITY-B.ST,Essity AB (publ),Consumer Defensive,0.2835034774167403,-0.3424559391455499,0.0006984809459173,0.0653474973272675,1.096069311164355
US30034W1062,EVRG,"Evergy, Inc.",Utilities,-0.5151540430175499,0.5156895754038366,-0.0134543575793261,0.19360406491785,1.2649972891703103
FI0009013403,KNEBV.HE,KONE Oyj,Industrials,-0.4417478064223251,-0.0872457433222671,0.5114751354371085,-0.4662591456137408,0.9467779229180432
US31620R3030,FNF,"Fidelity National Financial, Inc.",Financial Services,-0.6603587078351069,-0.0739344531565539,0.1859951454698942,0.8290727631371605,0.4826873080607481
US86800U3023,SMCI,"Super Micro Computer, Inc.",Technology,2.47781768638852,-1.8536942580432187,-0.5004028773957175,-0.0511437931818317,-3.148724207606451
AU0000030678,COL.AX,Coles Group Limited,Consumer Defensive,-0.0200340806967953,0.0869755938407602,,-0.0485234430353707,1.3157266370163656
US6687711084,GEN,Gen Digital Inc.,Technology,-0.2060597599636635,0.1454989811505621,-0.2149611760065688,-0.1396631475341832,0.0144210783886377
US9426222009,WSO,"Watsco, Inc.",Industrials,1.4314106606741,0.0308787270748681,0.194065608195072,-0.6314108807115244,0.0470029961878304
NZXROE0001S2,XRO.AX,Xero Limited,Technology,0.6052215330871845,1.154693551555556,,-1.0352553934204465,0.0128678451407108
NL0000009082,KPN.AS,Koninklijke KPN N.V.,Communication Services,-0.4922703153231884,-0.4302915459888532,0.1647167736866124,0.1240242147599533,1.3157266370163656
ES0178430E18,TEF.MC,"Telefónica, S.A.",Communication Services,-0.8396920129928442,-0.2301210510674378,,0.1697149191836515,1.2889305299192555
US2566771059,DG,Dollar General Corporation,Consumer Defensive,-0.3703220439798502,-1.4375919776923949,0.0268206574054499,0.9693560803496016,-1.6509717885690782
JP3500610005,8308.T,"Resona Holdings, Inc.",Financial Services,-0.4781175931865088,0.7745421352471338,-0.39594088491973,0.4500744370053488,-1.4853738474001603
BMG3223R1088,EG,"Everest Group, Ltd.",Financial Services,0.005104866759863,-0.809825347872281,0.1114482767073154,1.8300368986843865,0.3946788216862531
JE00BJ1F3079,AMCR,Amcor plc,Consumer Cyclical,-0.5178769804615521,-0.5607426921003723,0.0589588530590999,0.1331409333094064,0.5300356927300457
US8887871080,TOST,"Toast, Inc.",Technology,1.5756130465002247,2.6448129565515046,-1.3268174098671717,-1.1157181121562931,-2.033011852927339
CA2908761018,EMA.TO,Emera Incorporated,Utilities,-0.4204592550314344,0.3623484044233157,-0.1320153299590255,0.0398500010865263,1.1871825530622098
US5178341070,LVS,Las Vegas Sands Corp.,Consumer Cyclical,1.108909712192206,-0.1612906588267538,-1.0848296731157072,-0.1739750057477149,-0.3980099182459408
CH1175448666,STMN.SW,Straumann Holding AG,Healthcare,0.4069337689088274,-0.4236861581241942,0.1758038167474128,-0.8377730703107171,-0.3579515152916971
CH0102484968,BAER.SW,Julius Bär Gruppe AG,Financial Services,-0.5282301842332181,1.186034378940342,0.2414143048742017,-0.3255484343847834,0.027745146215674
DE0008402215,HNR1.DE,Hannover Rück SE,Financial Services,-0.8473430308033024,-0.2678812123887766,0.0852121974390343,0.4999367005348488,0.8225065480698933
US7140461093,RVTY,"Revvity, Inc.",Healthcare,-0.6263204860226305,-0.0671306170243218,0.2464662340879164,-0.487229717845548,0.0081075883799715
US8832031012,TXT,Textron Inc.,Industrials,-0.0634549920468777,-1.1259968485014171,0.1454725648036116,0.3417750062381169,0.5039105303229467
US4228062083,HEI-A,HEICO Corporation,Industrials,0.4010670653373924,-0.1608687115033438,0.2001782258067061,-0.8171109247983159,0.5646919687224442
US2058871029,CAG,"Conagra Brands, Inc.",Consumer Defensive,-0.7522290999423826,-0.9273312365344544,-0.0993879230657352,0.5282979879450125,0.5958637517056226
JP3407400005,5802.T,"Sumitomo Electric Industries, Ltd.",Consumer Cyclical,0.3663112845086415,0.8584036694760191,-0.1955089075069988,0.929245343995392,-1.2280325819687643
GB00B8C3BL03,SGE.L,The Sage Group plc,Technology,-0.231445233578909,0.6710223223850404,0.2787854682651716,-0.9134061260764896,0.0471521904623138
SE0012673267,EVO.ST,Evolution AB (publ),Consumer Cyclical,0.7705649524050202,-1.611702042013184,1.096479290242694,-0.0140759374197532,-0.4292754904481264
US6792951054,OKTA,"Okta, Inc.",Technology,-0.239293820611692,-0.0913816808879021,-1.0310117717987934,-0.8599242875982562,-1.4341458891332246
DK0010272202,GMAB.CO,Genmab A/S,Healthcare,0.1651689532262697,-1.5650546091677762,0.7010495872164626,-0.085330271184206,-0.1089936320642512
US29362U1043,ENTG,"Entegris, Inc.",Technology,-0.0801572333932638,-1.2027757984377536,0.0355618315921222,-0.7034005816803466,-1.3658779140915938
US0536111091,AVY,Avery Dennison Corporation,Consumer Cyclical,-0.2118149927116451,-1.0913916448316854,0.2207523104419098,-0.2115861720805548,0.9086737169291668
US42250P1030,DOC,"Healthpeak Properties, Inc.",Real Estate,-0.478314175430041,0.0003093013493785,0.0191812558211042,-0.5999559281823321,0.4926021871926041
JP3566800003,9022.T,Central Japan Railway Company,Industrials,0.0074254417255981,-1.2272492667356265,-0.4864021958619944,2.108640243074019,0.5375507610189055
IT0000072170,FBK.MI,FinecoBank Banca Fineco S.p.A.,Financial Services,-0.4916501868842856,1.013238360990922,0.5628971327960395,-0.2111231459027143,0.5271782935150269
IL0011334468,CYBR,CyberArk Software Ltd.,Technology,-0.3744064092872574,1.125688483889508,-0.6101538976117654,-1.1165356038111771,-0.1179528509832474
US0162551016,ALGN,"Align Technology, Inc.",Healthcare,-1.015034666330579,-1.1315338747268446,0.4918514806533308,-0.5333305652829362,-0.8757786569911299
JP3118000003,7936.T,ASICS Corporation,Consumer Cyclical,1.463530323339745,1.977116526712454,-0.5837623853265106,-0.7293099685382635,-2.301795192503645
US3841091040,GGG,Graco Inc.,Industrials,0.3079677340405453,-0.5130696394346074,0.7398116764405063,-0.5781598107116208,0.8664783645317226
GB00BDCPN049,CCEP.AS,Coca-Cola Europacific Partners PLC,Consumer Defensive,0.310041564381506,0.1625181087806349,-0.1111460628153561,-0.2637329820103832,1.1906316059687276
CH0025751329,LOGN.SW,Logitech International S.A.,Technology,-1.4755104516317596,0.5069941981283743,0.3827812750853472,-0.3391488217751893,0.0456948557730208
DE000SYM9999,SY1.DE,Symrise AG,Basic Materials,-0.1739848810294231,-0.804508737538354,0.0475485023186859,-0.4829968350152215,0.9595342976326744
US00766T1007,ACM,AECOM,Industrials,-0.0004513428697416,0.0794016047260169,-0.1323089301275474,-0.2385285769874131,0.5648061782908709
US60770K1079,MRNA,"Moderna, Inc.",Healthcare,-0.739383352779006,-1.8536942580432187,-1.2532749446325553,-0.9878367037857084,-3.148724207606451
IL0006625771,POLI.TA,Bank Hapoalim B.M.,Financial Services,-0.5201955635371749,1.1578061218548044,0.3376919253035693,-0.8107896940378065,0.630985509334009
DE000SHL1006,SHL.DE,Siemens Healthineers AG,Healthcare,-0.3606092446769827,-0.2818717443752223,0.2517870926267434,-0.4073064130757347,0.6272116734383706
US6907421019,OC,Owens Corning,Industrials,0.8649556004222652,0.2865016759555025,-0.0879500030319852,0.2863706741089089,-0.2430808429336647
US3021301094,EXPD,"Expeditors International of Washington, Inc.",Industrials,-0.5558405873219405,-0.7019259906291023,0.1180600412367886,-0.2792559410844161,0.81740815534914
FR0000045072,ACA.PA,Crédit Agricole S.A.,Financial Services,-0.5620541867339198,0.0883838430244128,-0.3664819639807722,2.2229546294381155,0.9569948708752862
ES0105046009,AENA.MC,"Aena S.M.E., S.A.",Industrials,0.5830431750469993,0.4050430122467877,-0.3711632056773517,-0.2820521917328821,1.0577536432334331
KYG217651051,0001.HK,CK Hutchison Holdings Limited,Industrials,-0.5780090874654383,-0.5364964706221789,-0.2098261945103991,2.901395479682133,0.6221674536890359
AU000000STO6,STO.AX,Santos Limited,Energy,0.238054836606971,-0.349286208591988,,0.5368388308134436,0.9276278708055844
CA59162N1096,MRU.TO,Metro Inc.,Consumer Defensive,-0.0293125246964278,0.2632836813119878,0.0995742391517268,-0.0564146938495244,1.3157266370163656
US91307C1027,UTHR,United Therapeutics Corporation,Healthcare,0.2490791095706497,0.4747197868825731,0.5977278119454768,0.0546356305767668,-0.0717695238728775
DE0006048432,HEN3.DE,Henkel AG & Co. KGaA,Consumer Defensive,-0.4372343456522479,0.0570396793941956,0.1481555046929026,0.1595176618101738,1.171687229230206
US25754A2015,DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,-0.0685799137757805,-0.1404644128252488,0.2625569287492847,-0.6071204968202724,-0.1522975272595679
DK0061539921,VWS.CO,Vestas Wind Systems A/S,Industrials,-0.0188387526579172,-1.8536942580432187,-0.3924745071999302,-0.8392048889401567,-1.4763388968891022
JP3946750001,7182.T,"JAPAN POST BANK Co., Ltd.",Financial Services,-0.5103728152928556,0.1516453452071212,0.127609489918824,0.7095691513612532,-0.3150820521821332
JP3266400005,6326.T,Kubota Corporation,Industrials,0.1167203072253098,-0.6605677955597737,-0.0895792396181245,1.136863224820862,-0.1468681310018502
AU000000JHX1,JHX.AX,James Hardie Industries plc,Basic Materials,0.2439535632447097,-0.6279220289388341,0.3465352067367008,-0.5726422709956531,-0.5849858584022507
DK0060252690,PNDORA.CO,Pandora A/S,Consumer Cyclical,0.4108236066271561,0.5128910683218684,0.9173825778619004,-0.3029749395050117,0.1983393212186469
US98954M2008,Z,"Zillow Group, Inc.",Communication Services,-0.6155088746457551,1.7700597585646125,-1.071746743440071,-0.985694467123132,-2.371367591409329
US8926721064,TW,Tradeweb Markets Inc.,Financial Services,-0.1938898001167054,0.1489137417234449,0.3472982155259591,-0.7613029325999068,0.7620683983344236
US5627501092,MANH,"Manhattan Associates, Inc.",Technology,1.5941499203835503,-1.3326258169593084,0.7107231259303719,-0.8688435206323264,-1.1875711584703537
US05352A1007,AVTR,"Avantor, Inc.",Healthcare,-0.3233722368861412,-0.982319949592124,-0.1251512234803553,-0.3994698186500685,-0.5138303711834888
US35137L1052,FOXA,Fox Corporation,Communication Services,-0.6989912400331735,1.595311462197938,0.1460803845599763,0.3893468883149714,0.7598341761368261
US2567461080,DLTR,"Dollar Tree, Inc.",Consumer Defensive,-0.6694257448010201,-1.4217283641553378,-0.3460519422411203,-0.3790043115119539,-1.4156894303369054
JP3734800000,6594.T,Nidec Corporation,Industrials,-0.0447065623381105,-0.7377670120101008,-0.0582684328342688,0.034986428554518,-0.7048935539467927
US73278L1052,POOL,Pool Corporation,Industrials,0.925164374680464,-0.6868219961534194,0.3548427832358832,-0.5284162337637842,-0.199660632375201
JP3778630008,7832.T,BANDAI NAMCO Holdings Inc.,Consumer Cyclical,0.4141295324485718,0.8589734780458809,0.2610662450733681,-0.3339056341866023,-1.1125841992117025
US64125C1099,NBIX,"Neurocrine Biosciences, Inc.",Healthcare,-0.0262115781408475,0.4151660755713615,0.2189925998731829,-0.6198814176056002,-0.9722963307704634
US7757111049,ROL,"Rollins, Inc.",Consumer Cyclical,0.7294058309760425,-0.1978821578953486,0.53865420372086,-0.8460287624577187,0.6851774878984629
DK0060448595,COLO-B.CO,Coloplast A/S,Healthcare,-0.0670606454531277,-0.7748498420456149,0.7289750867294065,-0.6841467991977808,0.4087825598208222
GB0032089863,NXT.L,NEXT plc,Consumer Cyclical,1.0525199422932352,-0.0614947686239498,0.3319361899307116,-0.5367755498275598,0.5767013109729732
SE0000695876,ALFA.ST,Alfa Laval AB (publ),Industrials,0.3277659159517169,0.3168846180684144,0.1295480095313712,-0.3776077683459649,0.7538626025804372
FR0000121329,HO.PA,Thales S.A.,Industrials,-0.2663005897713965,-0.0389728047771265,0.0389504105053116,-0.355152980741323,0.2921493038239597
US83088M1027,SWKS,"Skyworks Solutions, Inc.",Technology,-1.5496468912000487,-1.1568007241807752,0.4690505512122813,0.35390650210367,-1.538707729179056
US29414B1044,EPAM,"EPAM Systems, Inc.",Technology,0.703608624132124,0.0215675730684852,0.2694681377098294,-0.5227625730025893,-1.5927055405967956
US92556V1061,VTRS,Viatris Inc.,Healthcare,-0.293074767954886,-0.6497482511210674,-0.493690696348088,0.9108108249908043,-0.1029992857704834
CH0010570767,LISP.SW,Chocoladefabriken Lindt & Sprüngli AG,Consumer Defensive,-0.0120762146106279,-0.6339737492900541,0.2314409423308581,-0.6310179725793569,0.91939137120882
GB00B0744B38,BNZL.L,Bunzl plc,Consumer Defensive,0.0081442901988756,-0.2707268083975814,0.0393462420887408,-0.4316646252624444,1.0338397443674376
AU000000WTC3,WTC.AX,WiseTech Global Limited,Technology,0.5290730100252593,0.2527119177974555,,-1.052382966911137,-1.6994160974452466
US14316J1088,CG,The Carlyle Group Inc.,Financial Services,-1.1109658277343626,1.2276055759730986,-0.1990912785167757,-0.543819752728962,-0.6156599489997376
CH0008742519,SCMN.SW,Swisscom AG,Communication Services,-0.5427414883237259,-0.4408281181876606,0.4565891932404318,0.1522406833116714,1.3157266370163656
IT0004965148,MONC.MI,Moncler S.p.A.,Consumer Cyclical,0.6992817337008406,-0.2427240126972093,0.3071810968409487,-0.4359260304077263,0.0208813166040071
IT0003242622,TRN.MI,Terna S.p.A.,Utilities,-0.4669693394849232,-0.0761341482848073,0.1246386554345751,0.0779684567832128,1.2216741077996156
LU1598757687,MT.AS,ArcelorMittal S.A.,Basic Materials,-0.1504406666404852,0.0474818917577908,-0.1050225782748905,1.112817824216252,-0.1876607151733486
ES0173516115,REP.MC,"Repsol, S.A.",Energy,1.2213073280271098,-1.0637163766319178,-0.5931185942595295,3.341812835520887,0.9514884309066448
CA00208D4084,ARX.TO,ARC Resources Ltd.,Energy,1.9340371486597376,-0.1944479051482889,0.2702746493265502,0.6318440343283112,-0.110849326628107
NL0013267909,AKZA.AS,Akzo Nobel N.V.,Basic Materials,-0.5062958070133717,-0.8113421520933711,-0.0587833187662089,0.2694358736491956,0.460820370193188
NL0010773842,NN.AS,NN Group N.V.,Financial Services,-0.7104278544811616,-0.0494911345519874,-0.4272407846557328,1.4823097883600531,1.1323294031364135
CA2499061083,DSG.TO,The Descartes Systems Group Inc.,Technology,0.1337977745511878,1.0115946610598243,0.3431407422846223,-0.9529445201174532,0.4733521682369325
GB0004052071,HLMA.L,Halma plc,Industrials,0.1729468552231995,0.6508955228293735,0.3140455586757255,-0.8730967586847219,0.2535581973929167
US4456581077,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,0.744297936915535,-0.7336244737356565,0.0573010697592778,-0.3308408392433674,0.042971175820944
AU000000IAG3,IAG.AX,Insurance Australia Group Limited,Financial Services,-0.0665008821949814,1.2387040585861304,,-0.1740227870688491,0.747448058906657
US5018892084,LKQ,LKQ Corporation,Consumer Cyclical,-0.1207802145392228,-1.1420318191614849,0.1295211196828762,0.6893878123023854,-0.1035433366580012
US2533931026,DKS,"DICK'S Sporting Goods, Inc.",Consumer Cyclical,0.3494226791934317,0.3149331354541267,0.1912867952723894,-0.0661308862337004,-1.1490531216272468
US8545021011,SWK,"Stanley Black & Decker, Inc.",Industrials,-0.6561168964405147,-0.7347619760619923,-0.1510395193806059,0.0485894335467513,-0.3568943216886187
NL0006294274,ENX.PA,Euronext N.V.,Financial Services,-0.5530227880911639,0.6548669005823717,0.4614170276246174,-0.2766686385494262,1.0409238127166478
CA4969024047,K.TO,Kinross Gold Corporation,Basic Materials,-1.208688674160144,2.3592144094027976,-0.1952966634592827,-0.1635019680489277,-1.129771393201697
JP3621000003,3402.T,"Toray Industries, Inc.",Consumer Cyclical,-0.1857043831527949,1.9217524341923844,-0.1844539803783508,0.2901203816917014,-0.5362357992471141
AU000000CAR3,CAR.AX,CAR Group Limited,Communication Services,0.4204685653903797,0.0326538565080543,,-0.8041254786955898,0.5829135137790038
CH0008038389,SPSN.SW,Swiss Prime Site AG,Real Estate,-0.7754632718550014,0.3270075412010828,0.4166326140218513,-0.3535726978624639,1.3157266370163656
CA87262K1057,X.TO,TMX Group Limited,Financial Services,-0.5185299554831966,0.2462691953763127,0.4512501244686067,-0.481392270762668,1.0380288724711384
CH0024638196,SCHP.SW,Schindler Holding AG,Industrials,-0.3811786862797813,0.1578513295525049,0.3001944185335432,-0.4412214961985918,1.2075912611706132
JP3362700001,9104.T,"Mitsui O.S.K. Lines, Ltd.",Industrials,0.143076181516053,-0.1277667273615756,0.3204490315726787,1.920229582883227,-0.8157380844011445
US7841171033,SEIC,SEI Investments Company,Financial Services,-0.3789810231070601,0.9254382826223482,1.001155946676921,-0.2730606938808028,0.940453390130324
NL0015002CX3,QGEN,Qiagen N.V.,Healthcare,-0.5784946987177115,-0.4131309898050017,0.2912789857431582,-0.4893640957988259,0.6023783648718734
SE0012853455,EQT.ST,EQT AB (publ),Financial Services,-0.2691458023681193,0.1579138981570258,0.349051088236421,-0.8129922343370458,-0.5909626754880789
HK0027032686,0027.HK,GALAXY ENT,Consumer Cyclical,0.4575542270968319,-0.4549777620766534,-0.5176326512708986,0.1855255448336387,-1.1892185144813638
DK0010181759,CARL-B.CO,Carlsberg A/S,Consumer Defensive,-1.1321571273574569,-0.8998284805557124,-1.2006884653556844,0.1956329700908969,0.337535207217339
US29670G1022,WTRG,"Essential Utilities, Inc.",Utilities,-0.4052684058897303,-0.5372284176715952,0.0564282663147663,0.0208141626567575,0.6235379526161521
GB0009223206,SN.L,Smith & Nephew plc,Healthcare,-0.5313239976258501,-0.6892321134140305,-0.0210454225209919,-0.6622996016003107,0.3948638938427987
US48203R1041,JNPR,"Juniper Networks, Inc.",Technology,-0.2331330342057682,-0.7488249164052201,0.0192589361926327,-0.3764178364719597,1.3157266370163656
US1431301027,KMX,"CarMax, Inc.",Consumer Cyclical,-0.134575840690353,-0.2383801404502953,-0.6681787089210174,0.0367788471807851,-0.4505000724317872
US45337C1027,INCY,Incyte Corporation,Healthcare,0.6261926444364558,0.4222352551414366,-0.0813571198892749,-0.551466258869009,-0.1899143281728458
US09061G1013,BMRN,BioMarin Pharmaceutical Inc.,Healthcare,-0.8479711898113289,-1.7015035403335856,0.0402968079634272,-0.4668736006897436,-0.3457307182752217
CA4530384086,IMO.TO,Imperial Oil Limited,Energy,2.1041707541891896,-0.2267254485817497,-0.4390402986640985,0.6322977640651224,0.1845683435546692
HK0016000132,0016.HK,SHK PPT,Real Estate,-0.6893933462037636,-0.7118486228802146,0.3035279143945978,1.3892514528489572,0.4348194112688446
US8326964058,SJM,The J. M. Smucker Company,Consumer Defensive,-0.6563176993918598,-0.7036419610538349,-0.0608581856876534,0.4213758388932885,0.4790554864603416
HK0002007356,0002.HK,CLP HOLDINGS,Utilities,-0.6617877670469499,-0.5165006697928609,-0.0120640583039068,0.3129156994806695,1.1157099893388818
IE00BFRT3W74,ALLE,Allegion plc,Industrials,0.3057487470336322,-0.450701091413428,0.4369008077681833,-0.2575405568587819,0.8161118538245902
US12541W2098,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,-0.0815492451952077,0.1782462434884405,-0.2508608715082798,-0.201177765733742,-0.1851083515396017
JP3684000007,6988.T,Nitto Denko Corporation,Basic Materials,-0.0999042603451875,0.2991914421795973,0.3625079409367117,0.0764109404538973,-1.4178835366277764
DE0006602006,G1A.F,GEA Group Aktiengesellschaft,Industrials,1.297280973758507,0.9029269238529778,0.1639324324314417,-0.2576869307148871,0.978753802126182
JP3762800005,4307.T,"Nomura Research Institute, Ltd.",Technology,0.1180223209962502,0.3007479955099492,0.2327698996851293,-0.6198198763123952,-0.1529236299965403
JP3358000002,7309.T,Shimano Inc.,Consumer Cyclical,-0.2450480491557272,-0.8548957649353536,0.4347135935245706,-0.5411131637644617,-0.1074767734001515
US83304A1060,SNAP,Snap Inc.,Communication Services,-0.2219230114286502,0.2041868137414014,-1.2236874321716291,-1.1759503653377408,-3.148724207606451
DE0005200000,BEI.DE,Beiersdorf Aktiengesellschaft,Consumer Defensive,-0.0233036606143702,-0.4990805368841394,0.2484223669566948,-0.5345569192188495,1.165090692819402
IE0004927939,KRX.IR,Kingspan Group plc,Industrials,0.7316262785005573,-1.1599983246120569,-0.025709370552384,-0.0813217161454739,0.2447058273425952
CA5592224011,MG.TO,Magna International Inc.,Consumer Cyclical,0.1316078105039302,-0.6637818037074716,-0.1084424843089576,1.658867787408552,-0.0898332798631175
SG1M51904654,C38U.SI,CapitaLand Integrated Commercial Trust,Real Estate,-0.5965375994300604,-0.4465604373511366,0.5433983189928937,0.3369303744860874,1.0979538660961683
US9026531049,UDR,"UDR, Inc.",Real Estate,-0.2585924715717481,-0.1920475652162454,-0.1276994432260854,-0.8903221779111958,0.8734212113236778
GB00B082RF11,RTO.L,Rentokil Initial plc,Industrials,0.176003044303547,-1.0266765108039952,-0.1513275772710099,-0.5491556126446426,-1.184822595715196
SG1J26887955,S68.SI,Singapore Exchange Limited,Financial Services,-0.1892128798750951,0.6117973665481716,0.9672445584923668,-0.4461521909114159,0.8901226525253338
US36467J1088,GLPI,"Gaming and Leisure Properties, Inc.",Real Estate,-0.3803178712039561,-0.3037703392234956,0.3815257174702495,-0.1260057895244762,0.9978838187592728
SE0000112724,SCA-B.ST,Svenska Cellulosa Aktiebolaget SCA (publ),Basic Materials,-0.6396601329546242,-0.1161692385521352,0.3601427476205476,-0.1582938458942861,0.5101395062022287
AU000000COH5,COH.AX,Cochlear Limited,Healthcare,0.1035529149977749,-0.3574053773091462,,-0.8522422201604531,0.4429218933496461
IL0011301780,WIX,Wix.com Ltd.,Technology,0.3711410184480981,2.0503618571321693,-1.0730579479565652,-0.902617711684368,-1.5604427807505792
